353.79,-197.46,-161.98,2.5537,0.49211,-2.7596,0.5261,0.20614,1789.9,0.0033333
350.06,-203.44,-151.31,2.6217,0.42221,-2.753,0.554,0.1021,1790.1,0.0034
346.03,-210.18,-142.05,2.6726,0.35231,-2.7364,0.54881,0.015394,1789.8,0.0034667
343.59,-216.58,-132.93,2.7236,0.29573,-2.7166,0.5235,-0.084795,1789.9,0.0035333
340.85,-222.27,-124.21,2.7575,0.23249,-2.7099,0.52221,-0.16572,1790.1,0.0036
337.34,-227.73,-115.45,2.8017,0.16592,-2.6801,0.54427,-0.23123,1789.9,0.0036667
335,-234.85,-106.76,2.8526,0.089361,-2.6569,0.52091,-0.31022,1789.8,0.0037333
333.22,-240.07,-99.332,2.9172,0.012806,-2.6337,0.51507,-0.34298,1789.9,0.0038
330.7,-244.96,-91.12,2.9749,-0.080391,-2.6006,0.51637,-0.44316,1790.1,0.0038667
327.93,-250.84,-82.525,3.0225,-0.16027,-2.5774,0.5501,-0.52216,1790.1,0.0039333
325.14,-256.61,-74.01,3.0666,-0.22684,-2.541,0.54621,-0.5973,1789.9,0.004
321.86,-261.77,-65.384,3.0802,-0.2801,-2.5013,0.53713,-0.65318,1791.5,0.0040667
317.83,-266.41,-56.503,3.0938,-0.32337,-2.4714,0.51896,-0.71483,1790.2,0.0041333
314.13,-272.58,-47.145,3.0938,-0.35333,-2.4317,0.54167,-0.76107,1789.9,0.0042
310.58,-277.77,-38.566,3.087,-0.38328,-2.4085,0.53972,-0.81502,1789.9,0.0042667
306.61,-281.99,-29.653,3.087,-0.42322,-2.3621,0.53064,-0.85356,1790.1,0.0043333
302.97,-287.82,-20.677,3.0938,-0.46982,-2.329,0.50598,-0.88438,1790.1,0.0044
299.65,-293.14,-12.369,3.1108,-0.51642,-2.2893,0.49625,-0.91136,1789.9,0.0044667
295.67,-297.8,-4.2678,3.1244,-0.58299,-2.2396,0.5514,-0.96145,1789.8,0.0045333
290.97,-301.77,4.7723,3.1481,-0.65955,-2.1899,0.56049,-1.0058,1789.9,0.0046
286.8,-307.05,14.433,3.1685,-0.72944,-2.127,0.54491,-1.052,1789.6,0.0046667
282.68,-311.51,23.059,3.1719,-0.80267,-2.0674,0.54881,-1.1002,1789.9,0.0047333
277.97,-315.4,31.94,3.1651,-0.8759,-2.0011,0.52091,-1.1618,1790.1,0.0048
273.15,-319.86,40.742,3.1617,-0.92582,-1.9382,0.52545,-1.2119,1789.4,0.0048667
268.73,-324.82,49.814,3.1447,-0.97908,-1.862,0.5501,-1.2601,1789.9,0.0049333
264.07,-328.59,59.14,3.1244,-1.0257,-1.7957,0.5235,-1.314,1789.4,0.005
259.42,-332.79,67.607,3.1142,-1.0856,-1.7328,0.53324,-1.3603,1790.1,0.0050667
254.51,-336.72,75.931,3.1074,-1.1422,-1.6533,0.55465,-1.4104,1789.8,0.0051333
250.04,-340,84.064,3.1006,-1.2154,-1.5738,0.54362,-1.4624,1789.9,0.0052
245.32,-343.29,92.324,3.0904,-1.3019,-1.4976,0.53259,-1.5183,1789.9,0.0052667
239.98,-346.42,100.54,3.087,-1.3818,-1.4016,0.54816,-1.5741,1789.9,0.0053333
234.53,-349.11,108.64,3.0904,-1.4684,-1.3221,0.53324,-1.6416,1789.8,0.0054
229.2,-351.72,117.01,3.1006,-1.5649,-1.236,0.50598,-1.709,1789.9,0.0054667
223.24,-353.99,124.9,3.1006,-1.6514,-1.1598,0.51053,-1.7765,1789.8,0.0055333
216.93,-356.25,133.98,3.0904,-1.7313,-1.0637,0.56243,-1.8362,1789.9,0.0056
211.26,-358.65,141.38,3.0802,-1.7979,-0.96768,0.52869,-1.9152,1789.9,0.0056667
204.46,-359.67,149.51,3.0564,-1.8678,-0.87494,0.52545,-2.0019,1790.1,0.0057333
197.93,-360.71,157.42,3.0259,-1.9576,-0.77557,0.54816,-2.0693,1789.8,0.0058
190.21,-361.21,165.17,3.0123,-2.0508,-0.66296,0.56049,-2.1483,1789.8,0.0058667
182.34,-360.8,173.14,2.9885,-2.1507,-0.54703,0.5261,-2.2119,1789.9,0.0059333
174.31,-360.26,180.45,2.9715,-2.2406,-0.4311,0.52026,-2.289,1790.1,0.006
165.92,-359.59,187.71,2.9443,-2.3105,-0.33173,0.51961,-2.3737,1789.9,0.0060667
157.09,-357.08,194.57,2.924,-2.3904,-0.24561,0.49236,-2.4585,1789.9,0.0061333
148.11,-354.77,200.71,2.9002,-2.4403,-0.16943,0.51312,-2.5298,1789.9,0.0062
139.03,-352.05,207.3,2.8798,-2.4736,-0.11312,0.51637,-2.5741,1789.9,0.0062667
130.91,-350.38,213.92,2.839,-2.5002,-0.043565,0.57087,-2.6358,1790.1,0.0063333
122.72,-348.17,219.75,2.8051,-2.5501,0.032617,0.5501,-2.6801,1790.1,0.0064
114.09,-345.58,225.86,2.7609,-2.5834,0.12205,0.47225,-2.7244,1789.6,0.0064667
105.13,-342.7,232.13,2.7134,-2.6267,0.19823,0.54167,-2.7494,1790.1,0.0065333
97.247,-340.03,237.27,2.6726,-2.6799,0.29429,0.50728,-2.7918,1790.1,0.0066
88.509,-336.81,242.14,2.6217,-2.7199,0.38703,0.5501,-2.8111,1790.1,0.0066667
79.393,-332.87,247.85,2.5741,-2.7565,0.46652,0.51182,-2.8747,1789.8,0.0067333
71.018,-329.77,253.63,2.5401,-2.7831,0.52283,0.54427,-2.8766,1790.2,0.0068
63.067,-326.6,258.12,2.4756,-2.7864,0.58576,0.48457,-2.9036,1789.9,0.0068667
54.424,-322.94,263.31,2.4247,-2.7864,0.63213,0.50728,-2.9267,1789.9,0.0069333
45.418,-318.95,268.21,2.3975,-2.7698,0.67188,0.554,-2.9267,1790.1,0.007
36.901,-315.79,273.35,2.3431,-2.7731,0.69507,0.55919,-2.9325,1790.1,0.0070667
28.258,-311.6,277.62,2.3058,-2.7731,0.74806,0.50793,-2.9151,1790.1,0.0071333
19.315,-307.44,282.47,2.2616,-2.7731,0.79775,0.51831,-2.9209,1789.9,0.0072
9.9949,-303.32,287.13,2.2141,-2.7898,0.84743,0.52675,-2.9113,1790.1,0.0072667
1.8711,-299.53,291.48,2.1563,-2.8031,0.91036,0.54816,-2.8882,1790.1,0.0073333
-6.9611,-294.82,296.03,2.102,-2.8164,0.98323,0.52026,-2.8612,1789.9,0.0074
-16.03,-290.42,300.77,2.0544,-2.8197,1.0495,0.54427,-2.894,1789.9,0.0074667
-25.334,-286.23,305.01,2.0035,-2.8297,1.1025,0.51637,-2.867,1790.2,0.0075333
-33.851,-281.52,309.5,1.9287,-2.8197,1.1488,0.54491,-2.8708,1789.9,0.0076
-42.81,-276.78,313.94,1.8608,-2.7998,1.2085,0.50728,-2.8554,1789.8,0.0076667
-51.736,-272.9,318.39,1.8065,-2.7864,1.2449,0.52545,-2.8554,1789.8,0.0077333
-60.159,-267.97,322.42,1.7453,-2.7731,1.2979,0.52869,-2.8246,1789.9,0.0078
-68.724,-262.93,326.54,1.6672,-2.7598,1.3509,0.51442,-2.8015,1790.1,0.0078667
-78.044,-257.86,330.04,1.5959,-2.7598,1.4304,0.55594,-2.7822,1789.6,0.0079333
-86.31,-253.15,333.93,1.5178,-2.7532,1.5132,0.52545,-2.7572,1790.1,0.008
-94.355,-248.17,336.46,1.4294,-2.7565,1.5861,0.56503,-2.7321,1789.9,0.0080667
-102.87,-242.36,340.09,1.3377,-2.7532,1.6755,0.56113,-2.7148,1789.9,0.0081333
-110.92,-237.61,342.43,1.2596,-2.7631,1.7583,0.5274,-2.6994,1789.4,0.0082
-118.8,-231.93,345,1.1781,-2.7598,1.8444,0.53259,-2.6897,1789.8,0.0082667
-127.05,-225.87,347.12,1.1,-2.7698,1.9173,0.5261,-2.682,1789.9,0.0083333
-135.35,-219.6,349.35,1.0219,-2.7598,1.9968,0.52999,-2.6666,1789.9,0.0084
-143.85,-213.29,351.55,0.93355,-2.7498,2.073,0.52999,-2.6531,1789.9,0.0084667
-151.17,-207.15,352.93,0.84184,-2.7299,2.1558,0.50598,-2.6416,1789.9,0.0085333
-159.05,-199.94,353.39,0.72975,-2.7199,2.2353,0.50728,-2.6165,1789.8,0.0086
-166.89,-192.93,354.24,0.63125,-2.7032,2.3148,0.51701,-2.6107,1789.9,0.0086667
-174.07,-186.18,353.93,0.51237,-2.6899,2.4439,0.50793,-2.5837,1789.9,0.0087333
-181.1,-177.58,352.33,0.40368,-2.6866,2.5267,0.51766,-2.5606,1789.9,0.0088
-187.95,-168.1,350.54,0.31876,-2.6733,2.593,0.52026,-2.5337,1789.9,0.0088667
-194.77,-160.4,348.89,0.25083,-2.66,2.6493,0.50404,-2.5356,1789.9,0.0089333
-201.43,-151.38,346.45,0.18629,-2.6466,2.6924,0.51507,-2.4874,1789.4,0.009
-207.18,-142.55,344.02,0.13535,-2.6233,2.7222,0.554,-2.4836,1790.1,0.0090667
-213.63,-133.39,341.42,0.084397,-2.6067,2.7487,0.53843,-2.4335,1789.9,0.0091333
-219.09,-125.1,338.3,0.023258,-2.5801,2.7884,0.53713,-2.4007,1789.6,0.0092
-225.14,-116.53,335.93,-0.044674,-2.5568,2.8215,0.51766,-2.3795,1789.9,0.0092667
-231.18,-107.11,333.02,-0.11261,-2.5168,2.8547,0.53064,-2.3525,1790.1,0.0093333
-236.73,-99.097,330.25,-0.18733,-2.4902,2.9043,0.53453,-2.3102,1789.6,0.0094
-242.47,-90.38,327.37,-0.25866,-2.4503,2.9408,0.51118,-2.289,1789.9,0.0094667
-247.81,-81.854,323.87,-0.30961,-2.417,2.9606,0.51766,-2.2312,1789.9,0.0095333
-252.85,-72.55,320.19,-0.36395,-2.387,2.9606,0.53388,-2.1868,1790.1,0.0096
-258.31,-64.326,316.96,-0.39452,-2.3537,2.964,0.51766,-2.1406,1789.8,0.0096667
-263.11,-55.801,313.36,-0.43189,-2.3171,2.964,0.5261,-2.0982,1789.8,0.0097333
-268.29,-46.686,309.93,-0.44547,-2.2772,2.9441,0.54491,-2.0578,1790.1,0.0098
-273.24,-37.922,306.06,-0.47265,-2.2506,2.9408,0.53843,-2.0173,1790.4,0.0098667
-278.21,-29.079,302.11,-0.50321,-2.2106,2.9375,0.51053,-1.9653,1789.9,0.0099333
-282.95,-20.06,298.2,-0.54737,-2.1807,2.9375,0.53583,-1.9306,1789.6,0.01
-287.97,-11.248,294.26,-0.59492,-2.144,2.9441,0.54556,-1.8728,1790.1,0.010067
-292.68,-2.4519,290.21,-0.65606,-2.0908,2.9573,0.51118,-1.8265,1790.1,0.010133
-297.18,6.4872,285.73,-0.70701,-2.0442,2.9706,0.51312,-1.7745,1789.9,0.0102
-301.99,15.84,281.23,-0.76815,-1.9909,2.9739,0.51572,-1.7283,1789.8,0.010267
-306.58,25.161,277,-0.8225,-1.931,2.954,0.5501,-1.6705,1790.1,0.010333
-311.29,34.148,272.32,-0.87684,-1.8645,2.9507,0.53388,-1.605,1789.8,0.0104
-315.86,43.071,268.13,-0.92779,-1.8012,2.9308,0.49625,-1.5298,1789.9,0.010467
-320.09,51.374,263.61,-0.97534,-1.738,2.9209,0.50923,-1.474,1789.9,0.010533
-324.06,59.995,259.03,-1.0229,-1.6714,2.8977,0.54556,-1.4181,1790.2,0.0106
-327.88,68.568,254.3,-1.0806,-1.6115,2.8977,0.53907,-1.3333,1789.9,0.010667
-331.73,77.189,249.59,-1.1384,-1.5449,2.8911,0.52156,-1.2389,1789.8,0.010733
-335.33,85.953,244.45,-1.2165,-1.4717,2.8944,0.51831,-1.1811,1789.9,0.0108
-338.5,94.638,239.31,-1.298,-1.3785,2.8878,0.47484,-1.1252,1789.9,0.010867
-341.91,103.1,234.07,-1.3829,-1.2986,2.8911,0.53518,-1.0231,1789.8,0.010933
-344.84,110.97,229.02,-1.4746,-1.2121,2.8944,0.54102,-0.93255,1789.9,0.011
-347.49,119.83,222.8,-1.563,-1.1355,2.8911,0.53778,-0.8497,1789.9,0.011067
-350.23,127.96,217.39,-1.6411,-1.0456,2.8977,0.5274,-0.75915,1790.1,0.011133
-352.43,136.42,211.41,-1.7328,-0.96909,2.8944,0.51312,-0.6763,1789.9,0.0112
-354.38,144.07,205.26,-1.8075,-0.87922,2.8845,0.52285,-0.57804,1790.1,0.011267
-355.81,152.62,198.58,-1.8992,-0.77604,2.8646,0.56633,-0.48363,1789.8,0.011333
-357.63,160.79,191.89,-1.9841,-0.67619,2.8613,0.51896,-0.39114,1789.9,0.0114
-358.05,168.12,185.27,-2.103,-0.56968,2.8547,0.53907,-0.29095,1789.9,0.011467
-358.37,176.14,176.84,-2.2117,-0.43654,2.8513,0.51507,-0.18498,1789.4,0.011533
-356.96,183.3,168.61,-2.3272,-0.3267,2.848,0.51053,-0.077088,1789.9,0.0116
-355.56,190.61,159.2,-2.4189,-0.23017,2.8381,0.54232,0.032735,1789.9,0.011667
-351.6,196.74,148.94,-2.48,-0.1636,2.8248,0.5274,0.14641,1789.9,0.011733
-348.24,203.94,139.13,-2.5344,-0.093705,2.805,0.48976,0.2466,1789.6,0.0118
-345.63,210.58,129.61,-2.5751,-0.043778,2.7917,0.51961,0.32752,1789.9,0.011867
-342.73,215.81,121.42,-2.5921,0.0061491,2.7718,0.5553,0.40459,1790.1,0.011933
-339.63,221.77,112.94,-2.6329,0.059405,2.752,0.49755,0.46817,1789.6,0.012
-337.14,228.41,104.17,-2.6872,0.12597,2.7222,0.49495,0.53368,1789.9,0.012067
-335.22,233.64,96.431,-2.7348,0.20919,2.7023,0.55594,0.59534,1789.9,0.012133
-332.5,238.17,88.473,-2.7925,0.28574,2.6824,0.54167,0.66855,1789.9,0.0122
-329.63,244.09,79.99,-2.8503,0.35897,2.6592,0.53713,0.73984,1789.8,0.012267
-326.91,250.04,71.793,-2.8944,0.41888,2.6427,0.52804,0.78994,1790.1,0.012333
-323.46,254.81,63.246,-2.9182,0.47879,2.6029,0.55724,0.83425,1789.8,0.0124
-319.6,259.97,54.031,-2.9284,0.52539,2.5632,0.54102,0.92095,1789.9,0.012467
-315.98,266.03,44.737,-2.9216,0.55868,2.5301,0.54232,0.96334,1790.1,0.012533
-312.2,271.53,35.601,-2.9216,0.5853,2.5002,0.48522,1.0038,1789.8,0.0126
-308.11,275.71,27.038,-2.9114,0.61859,2.4274,0.51507,1.0404,1789.9,0.012667
-304.17,280.85,17.839,-2.9182,0.66186,2.4042,0.48652,1.0809,1789.9,0.012733
-300.93,286.5,9.0377,-2.9284,0.69847,2.3909,0.51637,1.1078,1789.9,0.0128
-297.72,290.84,1.0798,-2.9352,0.75506,2.3578,0.50534,1.1329,1789.8,0.012867
-293.39,295.28,-7.451,-2.9488,0.81497,2.3148,0.5553,1.1811,1790.1,0.012933
-288.82,300.27,-16.587,-2.9759,0.88487,2.2386,0.50988,1.21,1789.9,0.013
-284.48,305.14,-26.12,-2.9895,0.94478,2.1922,0.54816,1.2485,1790.1,0.013067
-279.98,308.78,-35.081,-2.9895,1.018,2.1458,0.53583,1.2967,1789.8,0.013133
-275.11,313.71,-44.073,-2.9861,1.0713,2.0597,0.49625,1.3448,1790.7,0.0132
-270.32,318.25,-53.129,-2.9624,1.1278,1.9935,0.52999,1.4026,1790.1,0.013267
-265.92,322.83,-61.835,-2.9522,1.1744,1.9405,0.53324,1.4489,1789.6,0.013333
-261.11,326.02,-70.493,-2.942,1.2244,1.8742,0.54751,1.4874,1789.6,0.0134
-256.5,330.14,-78.69,-2.9318,1.2843,1.8146,0.52221,1.5645,1790.1,0.013467
-252.12,333.72,-86.727,-2.9216,1.3509,1.7318,0.48198,1.5895,1790.1,0.013533
-247.01,336.79,-95.242,-2.9114,1.4241,1.6589,0.49431,1.6415,1790.2,0.0136
-241.72,340.13,-103.71,-2.9114,1.4973,1.5728,0.53713,1.7032,1789.9,0.013667
-236.32,343.31,-111.97,-2.908,1.5805,1.4933,0.54881,1.7591,1789.8,0.013733
-230.76,345.45,-120.33,-2.9148,1.6637,1.4105,0.46186,1.8342,1790.2,0.0138
-225.19,347.77,-128.03,-2.9114,1.7569,1.3244,0.53583,1.8824,1790.1,0.013867
-218.78,349.72,-136.61,-2.9114,1.8401,1.235,0.55075,1.9498,1790.2,0.013933
-213.08,351.87,-144.1,-2.8978,1.91,1.1555,0.58644,2.0307,1789.9,0.014
-206.55,353.29,-152.22,-2.8808,1.9833,1.0594,0.51507,2.1213,1790.1,0.014067
-199.74,354.45,-160.51,-2.8672,2.0532,0.96336,0.56697,2.1675,1790.2,0.014133
-192.22,355.05,-168.22,-2.8333,2.133,0.86399,0.50988,2.2292,1789.9,0.0142
-184.28,354.78,-175.58,-2.8129,2.2262,0.758,0.49236,2.2966,1789.8,0.014267
-176.22,353.89,-183.57,-2.7925,2.3061,0.63876,0.52804,2.3776,1789.8,0.014333
-168.22,352.97,-190.35,-2.7721,2.3893,0.52614,0.49366,2.4527,1789.8,0.0144
-158.92,350.77,-197.37,-2.745,2.4792,0.43671,0.51701,2.5452,1789.9,0.014467
-150.58,348.26,-203.55,-2.7246,2.5291,0.36053,0.53064,2.6068,1789.9,0.014533
-141.59,345.81,-209.6,-2.6906,2.5657,0.30422,0.55465,2.6608,1789.8,0.0146
-133.27,344.22,-216.62,-2.6635,2.5957,0.2446,0.48068,2.7167,1790.1,0.014667
-125.35,342.17,-222.39,-2.6397,2.6257,0.18498,0.54491,2.7745,1789.6,0.014733
-116.18,339.61,-228.7,-2.6057,2.6589,0.11211,0.5501,2.8053,1790.1,0.0148
-107.42,336.33,-234.84,-2.565,2.7022,0.042554,0.54556,2.8342,1789.6,0.014867
-99.44,333.96,-240.35,-2.5276,2.7521,-0.053501,0.55659,2.8689,1788.8,0.014933
-90.435,330.59,-245.31,-2.4936,2.7987,-0.13631,0.53907,2.8901,1789.4,0.015
-82.106,327.33,-251.04,-2.4495,2.8354,-0.2158,0.45083,2.9324,1790.1,0.015067
-73.856,324.32,-256.09,-2.3985,2.8686,-0.27873,0.53583,2.9613,1789.8,0.015133
-65.37,321.19,-260.85,-2.3679,2.8819,-0.33836,0.51831,2.9941,1789.8,0.0152
-56.822,317.04,-265.78,-2.3204,2.8886,-0.38473,0.52415,3.0095,1789.8,0.015267
-47.706,313.2,-271.08,-2.2728,2.8853,-0.42116,0.51377,3.0172,1789.9,0.015333
-38.795,309.53,-276.13,-2.2457,2.8819,-0.45428,0.48847,3.0288,1789.8,0.0154
-30.089,305.5,-281.03,-2.2117,2.8686,-0.48409,0.55659,3.0037,1789.8,0.015467
-21.209,301.4,-285.99,-2.1743,2.8786,-0.52384,0.54102,3.0153,1789.8,0.015533
-12.519,297.63,-290.8,-2.1302,2.8953,-0.57684,0.55659,2.998,1789.9,0.0156
-4.0485,293.97,-295.27,-2.0826,2.9052,-0.62652,0.50339,2.9999,1789.8,0.015667
4.4846,289.47,-299.39,-2.0385,2.9219,-0.69608,0.50858,2.9729,1790.2,0.015733
13.065,284.95,-303.88,-1.9841,2.9352,-0.76232,0.52026,2.9864,1790.1,0.0158
22.432,280.31,-308.43,-1.9332,2.9452,-0.83188,0.56827,2.9806,1790.1,0.015867
31.17,275.36,-312.35,-1.8754,2.9419,-0.87163,0.51312,2.971,1789.9,0.015933
40.569,271.05,-317.13,-1.8075,2.9452,-0.94781,0.54946,2.9768,1790.2,0.016
49.606,266.6,-321.5,-1.7464,2.9385,-0.98756,0.53972,2.9768,1790.2,0.016067
58.045,262.41,-325.62,-1.675,2.9219,-1.0439,0.53907,2.9671,1789.8,0.016133
66.846,257.64,-329.22,-1.6139,2.9152,-1.0935,0.53583,2.9517,1789.9,0.0162
75.599,252.47,-333.68,-1.5596,2.9052,-1.1598,0.52934,2.9363,1790.1,0.016267
83.597,247.86,-337.34,-1.478,2.9019,-1.2327,0.53713,2.8997,1790.1,0.016333
92.65,242.25,-340.19,-1.3931,2.9086,-1.3055,0.51118,2.892,1790.2,0.0164
100.66,237.12,-343.04,-1.315,2.9152,-1.3883,0.53129,2.8746,1789.8,0.016467
108.96,231.29,-345.81,-1.2335,2.9119,-1.4877,0.50339,2.8669,1790.6,0.016533
117.12,225.97,-348.64,-1.1554,2.9285,-1.5672,0.54362,2.8496,1790.1,0.0166
124.75,220.2,-350.31,-1.0772,2.9385,-1.6467,0.53324,2.84,1790.2,0.016667
133.46,213.55,-352.7,-0.99912,2.9419,-1.7262,0.51896,2.8207,1789.9,0.016733
141.3,207.73,-354.53,-0.9142,2.9285,-1.8123,0.51182,2.8265,1790.2,0.0168
149.14,201.35,-356.09,-0.8225,2.9252,-1.8885,0.53324,2.8091,1789.9,0.016867
157.34,194.15,-356.63,-0.73079,2.9119,-1.9713,0.51766,2.8072,1790.1,0.016933
165.02,186.61,-357.39,-0.62889,2.8986,-2.0574,0.53388,2.7918,1790.1,0.017
172.83,179.74,-357.54,-0.52699,2.8853,-2.1568,0.52156,2.7706,1790.1,0.017067
179.32,172.18,-356.55,-0.40811,2.8686,-2.2462,0.53583,2.761,1790.2,0.017133
186.59,162.3,-354.16,-0.30961,2.862,-2.329,0.51377,2.7378,1789.8,0.0172
192.94,154.22,-352.38,-0.23488,2.8653,-2.4118,0.53194,2.7012,1789.9,0.017267
199.79,145.54,-350.12,-0.17035,2.8553,-2.4516,0.52026,2.6916,1789.9,0.017333
205.31,136.66,-347.05,-0.12619,2.842,-2.4847,0.47289,2.6858,1789.9,0.0174
211.33,127.85,-344.68,-0.07864,2.832,-2.5178,0.54621,2.6473,1790.1,0.017467
217.67,118.83,-342.62,-0.027691,2.8054,-2.5476,0.51182,2.6415,1789.9,0.017533
223.51,110.16,-339.22,0.026655,2.7854,-2.5807,0.54621,2.5991,1790.1,0.0176
229.4,101.24,-336,0.09119,2.7588,-2.6205,0.51312,2.576,1790.1,0.017667
235.19,93.047,-333.76,0.16252,2.7355,-2.6669,0.49885,2.549,1789.8,0.017733
240.94,83.949,-330.34,0.23724,2.7055,-2.7066,0.48782,2.5221,1789.9,0.0178
246.23,75.296,-327.23,0.29499,2.6656,-2.7364,0.5274,2.4758,1789.9,0.017867
251.19,66.755,-323.79,0.35612,2.6356,-2.7563,0.52999,2.4354,1790.1,0.017933
256.51,58.372,-320.5,0.40368,2.6024,-2.7629,0.52026,2.4084,1789.9,0.018
261.23,50.085,-316.93,0.44444,2.5657,-2.7563,0.52675,2.3467,1789.4,0.018067
266.3,41.178,-313.51,0.46821,2.5225,-2.753,0.5261,2.314,1790.1,0.018133
271.56,32.271,-309.68,0.50218,2.4925,-2.7464,0.5248,2.2658,1789.6,0.0182
276.4,23.284,-305.76,0.52595,2.4659,-2.7497,0.52934,2.2234,1789.8,0.018267
281.47,14.361,-301.62,0.56332,2.4293,-2.7497,0.51182,2.1772,1790.1,0.018333
286.61,5.0875,-297.48,0.61766,2.3893,-2.7596,0.51831,2.1348,1790.1,0.0184
291.24,-3.6449,-293.57,0.66182,2.3494,-2.7662,0.4969,2.0847,1789.9,0.018467
